Id,Year,Month,Res,solids,NTU,org_ml,MPN_100ml,MPN_100ml__1,LosR,Silica,Ca,Mg,Ca_Mg,NO3,NO3_USGS,Cl2,Na,SO4,K,pH,Alk,Hard,Nhard,C_USGSTemp,F_USGS,Temp,MD_Precip_inch_mon,MD_Temp_F
194410,1944,10,178,FALSE,FALSE,FALSE,FALSE,FALSE,17,2.6,34,6.7,40.7,0.4,0,1.9,0,34,0,7.6,84,112,23,0,0,61,3.48,54.4
194411,1944,11,170,FALSE,FALSE,FALSE,FALSE,FALSE,14,3.6,31,6.6,37.6,2.4,0,2.4,0,30,0,7.4,84,101,16,0,0,49,3.52,44.2
194412,1944,12,185,FALSE,FALSE,FALSE,FALSE,FALSE,20,3.7,25,3.6,28.6,0.7,0,1.1,0,34,0,7.5,48,72,22,0,0,36,3.39,31.4
19442,1944,2,106,FALSE,FALSE,FALSE,FALSE,FALSE,14,8.6,22,4.7,26.7,2,0,4.6,0,22,0,7.6,46,74,26,0,0,36,2.75,34.6
19443,1944,3,83,FALSE,FALSE,FALSE,FALSE,FALSE,15,7.9,15,3.6,18.6,1.6,0,2.6,0,18,0,7.3,30,50,20,0,0,43,5.76,39.4
19444,1944,4,95,FALSE,FALSE,FALSE,FALSE,FALSE,25,6.2,17,3.7,20.7,1.1,0,2.9,0,17,0,7.5,39,59,18,0,0,52,4.25,50
19445,1944,5,92,FALSE,FALSE,FALSE,FALSE,FALSE,14,5.2,22,3.1,25.1,1,0,2.5,0,19,0,7.7,48,69,20,0,0,68,2.24,67.8
19446,1944,6,158,FALSE,FALSE,FALSE,FALSE,FALSE,30,5.2,35,5.1,40.1,1.6,0,3,0,21,0,7.7,67,92,22,0,0,76,3.19,72
19447,1944,7,169,FALSE,FALSE,FALSE,FALSE,FALSE,13,3.5,37,6,43,1.6,0,4,0,23,0,8.1,82,108,24,0,0,81,2.76,75.4
19448,1944,8,151,FALSE,FALSE,FALSE,FALSE,FALSE,12,4.2,38,6.5,44.5,1.5,0,6.2,0,26,0,8.1,94,124,30,0,0,81,3.43,73.7
19449,1944,9,161,FALSE,FALSE,FALSE,FALSE,FALSE,25,3.3,38,5.2,43.2,1.7,0,4.3,0,30,0,7.9,98,122,24,0,0,74,5,67.4
19451,1945,1,160,FALSE,FALSE,FALSE,FALSE,FALSE,20,7.2,20,4.7,24.7,0.9,0,1.8,0,22,0,7.5,48,71,21,0,0,34,3.29,27.7
194510,1945,10,150,FALSE,FALSE,FALSE,FALSE,FALSE,22,5.5,23,4.9,27.9,0.9,0,1.2,0,26,0,7.7,71,79,10,0,0,61,1.64,54.8
194511,1945,11,139,FALSE,FALSE,FALSE,FALSE,FALSE,14,3.5,28,5,33,0.67,0,2.8,0,28,0,7.8,70,54,10,0,0,45,4.23,46.7
194512,1945,12,109,FALSE,FALSE,FALSE,FALSE,FALSE,17,8.4,17,3.8,20.8,0.5,0,1.1,0,20,0,7.3,40,51,12,0,0,32,5.17,30.1
19452,1945,2,151,FALSE,FALSE,FALSE,FALSE,FALSE,19,6.6,25,4.5,29.5,1.08,0,1.3,0,22,0,7.5,42,75,26,0,0,36,3.28,34.3
19453,1945,3,160,FALSE,FALSE,FALSE,FALSE,FALSE,19,5.7,20,4.4,24.4,1.25,0,1.3,0,22,0,7.5,43,67,22,0,0,51,1.79,52.2
19454,1945,4,151,FALSE,FALSE,FALSE,FALSE,FALSE,21,7,22,4.7,26.7,0.45,0,2.5,0,21,0,7.5,48,74,24,0,0,63,3.64,55.3
19455,1945,5,144,FALSE,FALSE,FALSE,FALSE,FALSE,17,5.9,21,4.3,25.3,0,0,7.2,0,25,0,7.5,39,66,22,0,0,64,4.48,59.5
19456,1945,6,160,FALSE,FALSE,FALSE,FALSE,FALSE,20,5,25,5,30,0,0,1.2,0,28,0,7.5,62,84,26,0,0,76,4.5,70.8
19457,1945,7,142,FALSE,FALSE,FALSE,FALSE,FALSE,21,5.8,19,3.1,22.1,0.7,0,4.3,0,27,0,7.5,55,61,5,0,0,76,10.5,73.9
19458,1945,8,102,FALSE,FALSE,FALSE,FALSE,FALSE,27,5.1,17,3.5,20.5,0.64,0,2.9,0,24,0,7.7,57,63,7,0,0,76,3.68,72
19459,1945,9,127,FALSE,FALSE,FALSE,FALSE,FALSE,25,6.1,18,4.5,22.5,0.67,0,2.4,0,21,0,7.6,56,76,6,0,0,74,5.54,70
19461,1946,1,111,FALSE,FALSE,FALSE,FALSE,FALSE,23,7.6,17,4.2,21.2,1.4,0,1.6,0,20,0,7.4,44,56,6,0,0,32,1.75,34.3
194610,1946,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,7.9,68,77,10,0,0,60,2.83,58.5
194611,1946,11,152,FALSE,FALSE,FALSE,FALSE,FALSE,21,4.6,23,5.3,28.3,0.73,0,4.2,0,35,0,8,63,77,14,0,0,48,1.57,48.9
194612,1946,12,164,FALSE,FALSE,FALSE,FALSE,FALSE,47,4,22,7.5,29.5,0.67,0,6.4,0,36,0,7.8,68,41,23,0,0,35,2.27,38.9
19462,1946,2,114,FALSE,FALSE,FALSE,FALSE,FALSE,16,7.4,19,4.4,23.4,1.4,0,8.1,0,22,0,7.5,47,47,8,0,0,32,2.47,35.9
19463,1946,3,100,FALSE,FALSE,FALSE,FALSE,FALSE,24,6.5,14,4.1,18.1,0.98,0,5,0,22,0,7.5,39,59,8,0,0,39,2.52,49.8
19464,1946,4,100,FALSE,FALSE,FALSE,FALSE,FALSE,15,3.8,16,4.8,20.8,0.81,0,5.4,0,24,0,7.9,55,54,4,0,0,45,2.04,51.7
19465,1946,5,124,FALSE,FALSE,FALSE,FALSE,FALSE,12,5.4,18,2.3,20.3,0.6,0,5,0,19,0,7.6,48,52,6,0,0,52,6.49,62.2
19466,1946,6,106,FALSE,FALSE,FALSE,FALSE,FALSE,12,6.4,16,2.4,18.4,0.74,0,6.5,0,18,0,7.8,44,50,8,0,0,60,4.29,69
19467,1946,7,168,FALSE,FALSE,FALSE,FALSE,FALSE,17,4.4,25,4.9,29.9,0.87,0,10.5,0,24,0,7.9,69,74,6,0,0,69,3.82,73.3
19468,1946,8,137,FALSE,FALSE,FALSE,FALSE,FALSE,14,4.5,23,3.5,26.5,0.81,0,6.9,0,24,0,7.9,63,72,8,0,0,68,4.56,69.6
19469,1946,9,165,FALSE,FALSE,FALSE,FALSE,FALSE,15,3.3,27,4,31,0.66,0,11.8,0,22,0,8.2,75,82,8,0,0,70,3.57,67.2
19471,1947,1,113,FALSE,FALSE,FALSE,FALSE,FALSE,24,6,21,4.6,25.6,1.03,0,3.6,0,23,0,7.6,40,59,18,0,0,35,4.12,39.1
194710,1947,10,204,FALSE,FALSE,FALSE,FALSE,FALSE,36,1.9,42,9.8,51.8,0.3,0,6.2,0,62,0,8.2,114,133,20,0,0,66,1.61,61.3
194711,1947,11,182,FALSE,FALSE,FALSE,FALSE,FALSE,34,6.8,29,6.7,35.7,0.36,0,5.6,0,58,0,7.7,76,86,10,0,0,50,5.59,42.6
194712,1947,12,172,FALSE,FALSE,FALSE,FALSE,FALSE,36,6.5,27,4.2,31.2,1.29,0,5.7,0,30,0,7.6,71,88,17,0,0,35,1.73,33.4
19472,1947,2,123,FALSE,FALSE,FALSE,FALSE,FALSE,38,5.6,24,5.3,29.3,1.01,0,4,0,23,0,7.9,47,65,18,0,0,37,1.69,29
19473,1947,3,108,FALSE,FALSE,FALSE,FALSE,FALSE,26,2.7,22,4.9,26.9,1.13,0,4.3,0,23,0,7.5,41,60,19,0,0,40,1.78,36.4
19474,1947,4,112,FALSE,FALSE,FALSE,FALSE,FALSE,32,1.7,22,4.4,26.4,0.8,0,3.4,0,22,0,8,43,61,18,0,0,51,2.79,53.7
19475,1947,5,122,FALSE,FALSE,FALSE,FALSE,FALSE,28,3.5,20,3.6,23.6,0.7,0,3.7,0,20,0,7.5,37,56,18,0,0,64,5.15,62.1
19476,1947,6,80,FALSE,FALSE,FALSE,FALSE,FALSE,26,7.1,22,2.4,24.4,1.7,0,3.7,0,19,0,7.6,50,61,8,0,0,73,4.43,69
19477,1947,7,69,FALSE,FALSE,FALSE,FALSE,FALSE,16,5.5,24,4.1,28.1,0.94,0,3.8,0,29,0,7.7,69,75,0,0,0,77,4.21,73
19478,1947,8,68,FALSE,FALSE,FALSE,FALSE,FALSE,15,3.9,30,5.8,35.8,0.7,0,4.6,0,27,0,7.5,88,109,15,0,0,80,2.99,76
19479,1947,9,161,FALSE,FALSE,FALSE,FALSE,FALSE,29,3.832,32,7.1,39.1,0.36,0,5.1,0,31,0,8,95,118,23,0,0,74,3.21,67.5
19481,1948,1,167,FALSE,FALSE,FALSE,FALSE,FALSE,30,6.5,24,4.4,28.4,1.28,0,4.3,0,29,0,7.5,63,80,16,0,0,33,5.23,26.3
194810,1948,10,126,FALSE,FALSE,FALSE,FALSE,FALSE,26,7,31,5.3,36.3,1.06,0,2.1,0,35,0,7.9,81,87,6,0,0,0,3.6,53.5
194811,1948,11,124,FALSE,FALSE,FALSE,FALSE,FALSE,30,7.8,23,5.8,28.8,1.16,0,4.2,0,24,0,7.6,70,80,10,0,0,0,5.75,49.7
194812,1948,12,120,FALSE,FALSE,FALSE,FALSE,FALSE,30,8,19,4.4,23.4,1.26,0,2.3,0,21,0,7.4,49,64,15,0,0,0,5.53,37.5
19482,1948,2,160,FALSE,FALSE,FALSE,FALSE,FALSE,22,6.6,24,4.5,28.5,1.4,0,4.7,0,29,0,7.4,65,79,14,0,0,37,2.38,33.7
19483,1948,3,142,FALSE,FALSE,FALSE,FALSE,FALSE,25,6.9,21,4.6,25.6,1.39,0,3.4,0,31,0,7.4,45,57,12,0,0,47,3.98,45.6
19484,1948,4,139,FALSE,FALSE,FALSE,FALSE,FALSE,22,6.7,20,4.5,24.5,1.27,0,2.6,0,30,0,7.4,47,57,10,0,0,54,3.74,53
19485,1948,5,130,FALSE,FALSE,FALSE,FALSE,FALSE,15,6.4,22,4.4,26.4,1.1,0,2.3,0,30,0,7.5,49,64,15,0,0,65,7.14,62
19486,1948,6,149,FALSE,FALSE,FALSE,FALSE,FALSE,21,7.4,21,4.6,25.6,1.3,0,3.5,0,31,0,7.7,53,70,24,0,0,71,5.27,70.7
19487,1948,7,152,FALSE,FALSE,FALSE,FALSE,FALSE,24,7.9,26,4.6,30.6,1.2,0,2.3,0,31,0,7.6,62,83,23,0,0,0,3.99,75.1
19488,1948,8,148,FALSE,FALSE,FALSE,FALSE,FALSE,29,7.3,26,4.7,30.7,1.12,0,2.6,0,31,0,7.6,63,83,20,0,0,0,6.8,73.1
19489,1948,9,122,FALSE,FALSE,FALSE,FALSE,FALSE,24,5.9,30,6.1,36.1,0.81,0,2.8,0,28,0,7.9,75,100,25,0,0,0,2.99,66.2
19491,1949,1,132,FALSE,FALSE,FALSE,FALSE,FALSE,29,8,20,4.8,24.8,1.42,0,2,0,21,0,7.5,50,64,14,0,0,0,5.31,40.6
194910,1949,10,126,FALSE,FALSE,FALSE,FALSE,FALSE,21,5.8,35,6.6,41.6,0,0,2.2,0,25,0,8.2,94,120,26,0,0,62,3.54,60.2
194911,1949,11,128,FALSE,FALSE,FALSE,FALSE,FALSE,20,6.4,34,5.9,39.9,0,0,4.4,0,32,0,8.2,77,106,27,0,0,45,1.82,44.7
194912,1949,12,116,FALSE,FALSE,FALSE,FALSE,FALSE,19,6.1,26,4.5,30.5,0,0,3.8,0,26,0,8,57,86,24,0,0,38,2.32,38.3
19492,1949,2,136,FALSE,FALSE,FALSE,FALSE,FALSE,34,6.2,20,4.2,24.2,1.5,0,2.6,0,22,0,7.5,49,62,13,0,0,0,3.35,40.9
19493,1949,3,141,FALSE,FALSE,FALSE,FALSE,FALSE,33,6.6,21,4.3,25.3,1.35,0,2.3,0,22,0,7.7,59,71,12,0,0,0,2.83,43.7
19494,1949,4,159,FALSE,FALSE,FALSE,FALSE,FALSE,32,7.2,21,4.3,25.3,1.28,0,1.6,0,23,0,7.7,53,64,11,0,0,0,2.86,51.5
19495,1949,5,157,FALSE,FALSE,FALSE,FALSE,FALSE,32,7.3,22,4.8,26.8,0.7,0,2.5,0,23,0,7.8,60,72,12,0,0,0,4.62,62.4
19496,1949,6,166,FALSE,FALSE,FALSE,FALSE,FALSE,38,5,26,4.7,30.7,0.49,0,2.7,0,24,0,8,69,83,12,0,0,0,2.08,71.9
19497,1949,7,110,FALSE,FALSE,FALSE,FALSE,FALSE,20,5.5,26,4.6,30.6,0,0,2.7,0,25,0,7.8,62,75,13,0,0,77,5.06,78
19498,1949,8,110,FALSE,FALSE,FALSE,FALSE,FALSE,18,5.2,27,5.3,32.3,0,0,2.1,0,24,0,8.1,76,96,20,0,0,77,4.4,74.1
19499,1949,9,127,FALSE,FALSE,FALSE,FALSE,FALSE,22,5,34,5.9,39.9,0,0,2.1,0,25,0,8.2,82,108,26,0,0,67,3.21,63.8
19501,1950,1,122,FALSE,FALSE,FALSE,FALSE,FALSE,24,5.6,25,4.4,29.4,1.26,0,3.1,0,25,0,7.8,52,80,28,0,0,37,2.29,44.5
195010,1950,10,149,FALSE,FALSE,FALSE,FALSE,FALSE,27,5.2,27,6.1,33.1,1,0,3.3,0,35,0,7.7,64,92,28,0,0,60,2.5,57.5
195011,1950,11,139,FALSE,FALSE,FALSE,FALSE,FALSE,22,6.1,25,5.1,30.1,0.8,0,3.9,0,38,0,7.7,63,84,21,0,0,45,3.36,44.6
195012,1950,12,139,FALSE,FALSE,FALSE,FALSE,FALSE,24,5.1,22,4.4,26.4,1.02,0,4.3,0,32,0,7.5,50,71,21,0,0,38,3.36,32.1
19502,1950,2,147,FALSE,FALSE,FALSE,FALSE,FALSE,24,6.2,23,4.4,27.4,1.17,0,3.4,0,31,0,7.6,41,76,35,0,0,38,3.05,35.2
19503,1950,3,147,FALSE,FALSE,FALSE,FALSE,FALSE,28,6.4,23,4.5,27.5,1.3,0,3.4,0,32,0,7.5,48,75,37,0,0,38,4.42,39.1
19504,1950,4,131,FALSE,FALSE,FALSE,FALSE,FALSE,21,5.4,24,4,28,0.96,0,3,0,22,0,7.9,56,79,23,0,0,48,1.81,49
19505,1950,5,133,FALSE,FALSE,FALSE,FALSE,FALSE,19,5.5,22,3.8,25.8,1.1,0,3.5,0,22,0,7.5,46,70,24,0,0,61,4.66,61.3
19506,1950,6,129,FALSE,FALSE,FALSE,FALSE,FALSE,22,5.9,24,3.9,27.9,0.98,0,2.1,0,21,0,7.9,63,76,13,0,0,74,3,69.5
19507,1950,7,145,FALSE,FALSE,FALSE,FALSE,FALSE,30,4.8,29,6.8,35.8,0.8,0,2.9,0,40,0,7.8,73,100,27,0,0,78,4.38,73.1
19508,1950,8,149,FALSE,FALSE,FALSE,FALSE,FALSE,31,4.4,30,9.4,39.4,0.9,0,8.1,0,42,0,7.8,82,115,33,0,0,78,3.37,72.1
19509,1950,9,142,FALSE,FALSE,FALSE,FALSE,FALSE,29,5.7,29,5.9,34.9,0.7,0,4,0,41,0,7.7,65,95,30,0,0,68,6.83,64
19511,1951,1,105,FALSE,FALSE,FALSE,FALSE,FALSE,22,8.9,22,4.9,26.9,1.15,0,1.62,0,23,0,7.9,45,75,30,0,0,37,2.5,35.8
195110,1951,10,151,FALSE,FALSE,FALSE,FALSE,FALSE,44,7.8,40,7.9,47.9,1.35,0,3.2,0,35,0,8.3,111,136,25,0,0,60,2.05,58.6
195111,1951,11,149,FALSE,FALSE,FALSE,FALSE,FALSE,47,6,30,7.5,37.5,1.23,0,3.2,0,34,0,7.9,84,106,22,0,0,42,5.43,41
195112,1951,12,137,FALSE,FALSE,FALSE,FALSE,FALSE,36,7.2,29,7,36,1.35,0,3.4,0,32,0,7.9,66,100,34,0,0,35,4.81,37.6
19512,1951,2,120,FALSE,FALSE,FALSE,FALSE,FALSE,26,6.2,21,4.6,25.6,1.26,0,3.1,0,21,0,7.4,39,70,31,0,0,36,2.95,35.7
19513,1951,3,122,FALSE,FALSE,FALSE,FALSE,FALSE,25,5.6,21,4.5,25.5,1.25,0,2.7,0,21,0,7.5,51,72,21,0,0,43,3.15,42.2
19514,1951,4,129,FALSE,FALSE,FALSE,FALSE,FALSE,29,5.7,21,4.2,25.2,1.4,0,3,0,21,0,7.5,52,69,17,0,0,50,3.54,51.8
19515,1951,5,136,FALSE,FALSE,FALSE,FALSE,FALSE,28,5.1,23,4.6,27.6,1.2,0,3.5,0,21,0,7.7,57,76,19,0,0,63,2.85,61.8
19516,1951,6,127,FALSE,FALSE,FALSE,FALSE,FALSE,29,5,29,4.6,33.6,1,0,3.5,0,22,0,7.6,54,75,21,0,0,69,7.17,70.3
19517,1951,7,142,FALSE,FALSE,FALSE,FALSE,FALSE,34,4.9,33,6,39,1.1,0,2.6,0,25,0,8,75,96,21,0,0,76,3.55,75.3
19518,1951,8,139,FALSE,FALSE,FALSE,FALSE,FALSE,36,3.5,36,7.2,43.2,1.3,0,3.2,0,33,0,8.1,88,112,24,0,0,78,2.39,72.8
19519,1951,9,144,FALSE,FALSE,FALSE,FALSE,FALSE,42,6.9,36,7.7,43.7,1.2,0,3,0,33,0,8.2,103,122,19,0,0,72,2.58,66.9
19521,1952,1,129,FALSE,FALSE,FALSE,FALSE,FALSE,32,7.5,20,6.4,26.4,1.35,0,3.2,0,33,0,7.6,38,75,37,0,0,37,4.83,37.7
195210,1952,10,167,FALSE,FALSE,FALSE,FALSE,FALSE,48,6.9,33,7.8,40.8,1.15,0,4.6,0,38,0,8.2,89,114,25,0,0,50,1.28,52.7
195211,1952,11,162,FALSE,FALSE,FALSE,FALSE,FALSE,47,6.4,30,7.9,37.9,1.3,0,3.6,0,36,0,7.9,80,107,27,0,0,52,6.06,45.8
195212,1952,12,155,FALSE,FALSE,FALSE,FALSE,FALSE,39,6.6,18,6.2,24.2,1.1,0,3.2,0,35,0,7.5,44,72,28,0,0,39,3.34,36.6
19522,1952,2,134,FALSE,FALSE,FALSE,FALSE,FALSE,30,7.4,24,6.5,30.5,1.3,0,3.2,0,32,0,7.7,46,84,38,0,0,39,2.16,37.4
19523,1952,3,141,FALSE,FALSE,FALSE,FALSE,FALSE,34,7.6,16,6.8,22.8,1.3,0,3.1,0,33,0,7.7,43,67,24,0,0,40,5.07,40.9
19524,1952,4,139,FALSE,FALSE,FALSE,FALSE,FALSE,29,7.2,17,6.1,23.1,1.25,0,3.1,0,33,0,7.6,44,66,22,0,0,50,6.72,53.7
19525,1952,5,142,FALSE,FALSE,FALSE,FALSE,FALSE,31,6.9,18,5.8,23.8,1.1,0,3.1,0,34,0,7.6,49,67,18,0,0,61,4.99,61
19526,1952,6,145,FALSE,FALSE,FALSE,FALSE,FALSE,37,6.8,26,7,33,1.35,0,3.1,0,34,0,8,68,92,24,0,0,74,3.14,73.5
19527,1952,7,152,FALSE,FALSE,FALSE,FALSE,FALSE,47,7.6,26,7.1,33.1,1.2,0,4.5,0,35,0,8,72,96,24,0,0,78,3.57,77.4
19528,1952,8,157,FALSE,FALSE,FALSE,FALSE,FALSE,52,6.9,28,7.2,35.2,1.1,0,5.2,0,37,0,7.9,80,100,20,0,0,78,5.8,73.5
19529,1952,9,161,FALSE,FALSE,FALSE,FALSE,FALSE,49,7.2,26,7.4,33.4,1,0,9.9,0,36,0,7.9,70,95,25,0,0,72,4.02,66.3
19531,1953,1,147,FALSE,FALSE,FALSE,FALSE,FALSE,34,6.7,17,5.4,22.4,1.2,0,3.4,0,34,0,7.5,39,67,25,0,0,38,4.45,38.6
195310,1953,10,160,FALSE,FALSE,FALSE,FALSE,FALSE,33,7.2,41,8.7,49.7,1.1,0,12.3,0,33,0,8.1,103,139,36,0,0,66,2.62,57.5
195311,1953,11,162,FALSE,FALSE,FALSE,FALSE,FALSE,33,7.2,41,3.7,44.7,1.1,0,11.2,0,32,0,8,98,130,32,0,0,51,2.08,45.1
195312,1953,12,160,FALSE,FALSE,FALSE,FALSE,FALSE,34,7.6,29,6,35,0.57,0,8.1,0,30,0,7.7,63,98,35,0,0,43,3.42,38.7
19532,1953,2,149,FALSE,FALSE,FALSE,FALSE,FALSE,37,6.3,17,5.5,22.5,1.2,0,3.3,0,34,0,7.6,41,62,27,0,0,39,2.71,39.2
19533,1953,3,149,FALSE,FALSE,FALSE,FALSE,FALSE,27,7.4,17,4.2,21.2,1.25,0,3.7,0,28,0,7.6,36,61,25,0,0,40,5.78,44.2
19534,1953,4,155,FALSE,FALSE,FALSE,FALSE,FALSE,39,7.3,14,5.4,19.4,1.25,0,3.6,0,23,0,7.7,41,69,28,0,0,53,3.88,52.5
19535,1953,5,152,FALSE,FALSE,FALSE,FALSE,FALSE,39,6.9,23,3.5,26.5,1.1,0,4,0,29,0,7.6,47,71,24,0,0,64,5.88,66.5
19536,1953,6,159,FALSE,FALSE,FALSE,FALSE,FALSE,40,7.1,26,4.6,30.6,1,0,4.4,0,29,0,7.2,59,85,26,0,0,76,2.28,71.4
19537,1953,7,159,FALSE,FALSE,FALSE,FALSE,FALSE,34,6.8,34,6.3,40.3,1.2,0,6.5,0,31,0,8.1,80,109,29,0,0,82,3.24,76.2
19538,1953,8,151,FALSE,FALSE,FALSE,FALSE,FALSE,32,7,31,6.1,37.1,0.75,0,7.3,0,32,0,7.3,75,101,26,0,0,80,4.03,73.3
19539,1953,9,159,FALSE,FALSE,FALSE,FALSE,FALSE,30,6.9,35,7.4,42.4,0.75,0,11,0,32,0,8,91,120,29,0,0,78,2.93,67
19541,1954,1,155,FALSE,FALSE,FALSE,FALSE,FALSE,30,5.6,31,6.8,37.8,1.6,0,5.7,0,27,0,7.8,76,105,35,0,0,35,2.46,33.3
195410,1954,10,160,FALSE,FALSE,FALSE,FALSE,FALSE,44,7.6,33,4.7,37.7,0.7,0,6.9,0,29,0,7.7,66,101,35,0,0,67,3.77,59.5
195411,1954,11,159,FALSE,FALSE,FALSE,FALSE,FALSE,39,7,32,4.1,36.1,1.2,0,4.7,0,29,0,7.5,60,96,36,0,0,52,2.69,42.8
195412,1954,12,152,FALSE,FALSE,FALSE,FALSE,FALSE,39,6.7,27,3.7,30.7,1.6,0,3.8,0,27,0,7.6,45,81,36,0,0,50,3.2,34.8
19542,1954,2,152,FALSE,FALSE,FALSE,FALSE,FALSE,32,4.9,25,5.7,30.7,1.3,0,5,0,24,0,8,57,87,30,0,0,39,1.31,40.1
19543,1954,3,143,FALSE,FALSE,FALSE,FALSE,FALSE,32,5,23,3,26,0.9,0,5.2,0,24,0,7.6,40,69,29,0,0,42,3.87,42.4
19544,1954,4,150,FALSE,FALSE,FALSE,FALSE,FALSE,37,5.1,26,3.4,29.4,1,0,5.4,0,24,0,7.8,49,79,30,0,0,53,3.43,56.5
19545,1954,5,152,FALSE,FALSE,FALSE,FALSE,FALSE,39,5.3,24,3.5,27.5,1,0,6.4,0,27,0,7.6,57,74,25,0,0,66,2.89,59.9
19546,1954,6,160,FALSE,FALSE,FALSE,FALSE,FALSE,40,5.5,30,3.9,33.9,0.6,0,5.3,0,27,0,7.9,69,91,34,0,0,79,1.69,71.4
19547,1954,7,160,FALSE,FALSE,FALSE,FALSE,FALSE,45,7.4,32,4.7,36.7,0.2,0,5.6,0,29,0,7.7,70,99,30,0,0,80,2.51,75.2
19548,1954,8,166,FALSE,FALSE,FALSE,FALSE,FALSE,47,7.5,36,5.1,41.1,0.2,0,6.9,0,30,0,7.7,72,110,35,0,0,80,5.17,72.9
19549,1954,9,164,FALSE,FALSE,FALSE,FALSE,FALSE,46,7.2,35,4.9,39.9,0.6,0,4.9,0,31,0,7.7,72,107,35,0,0,78,2.1,69.1
19551,1955,1,160,FALSE,FALSE,FALSE,FALSE,FALSE,34,7.4,29,4.2,33.2,1.7,0,4,0,28,0,7.6,52,90,42,0,0,38,0.64,31.7
195510,1955,10,160,FALSE,FALSE,FALSE,FALSE,FALSE,32,6.5,32,5.7,37.7,1,0,6.1,0,35,0,7.8,70,106,36,0,0,63,4.01,57.3
195511,1955,11,170,FALSE,FALSE,FALSE,FALSE,FALSE,37,4.5,34,7.9,41.9,0.9,0,7.2,0,32,0,7.8,73,116,43,0,0,48,1.85,42.6
195512,1955,12,179,FALSE,FALSE,FALSE,FALSE,FALSE,39,3.9,35,8.8,43.8,0.8,0,7.2,0,33,0,8.3,76,123,47,0,0,36,0.48,30.8
19552,1955,2,157,FALSE,FALSE,FALSE,FALSE,FALSE,36,7.6,28,4.8,32.8,1.8,0,4.5,0,29,0,7.7,50,88,38,0,0,36,2.94,34.3
19553,1955,3,152,FALSE,FALSE,FALSE,FALSE,FALSE,30,8,22,3.7,25.7,1.7,0,3.1,0,25,0,7.5,38,69,31,0,0,48,4.58,44.9
19554,1955,4,160,FALSE,FALSE,FALSE,FALSE,FALSE,34,8,25,4.5,29.5,1.4,0,3.9,0,26,0,7.7,57,80,23,0,0,58,3.05,55.7
19555,1955,5,160,FALSE,FALSE,FALSE,FALSE,FALSE,32,7.8,25,3.7,28.7,0.4,0,3.3,0,25,0,8,59,78,19,0,0,71,2.26,64.4
19556,1955,6,162,FALSE,FALSE,FALSE,FALSE,FALSE,37,8,26,9,35,0.4,0,3.8,0,25,0,7.5,57,80,23,0,0,73,5.46,67.3
19557,1955,7,164,FALSE,FALSE,FALSE,FALSE,FALSE,35,5.5,29,4.4,33.4,0.2,0,4.6,0,36,0,8,70,89,25,0,0,87,2.37,79.2
19558,1955,8,160,FALSE,FALSE,FALSE,FALSE,FALSE,32,7.2,27,4.8,31.8,0.6,0,3.7,0,31,0,7.8,59,90,30,0,0,80,12.2,76.5
19559,1955,9,157,FALSE,FALSE,FALSE,FALSE,FALSE,36,6.7,31,5.2,36.2,1.1,0,5.1,0,34,0,7.9,72,102,31,0,0,74,2.46,66.9
19561,1956,1,181,FALSE,FALSE,FALSE,FALSE,FALSE,41,6.2,35,9.1,44.1,0.77,0,8.1,0,34,0,8,74,124,50,0,0,34,2.44,31.4
195610,1956,10,165,FALSE,FALSE,FALSE,FALSE,FALSE,55,5.9,32,6.8,38.8,0.35,0,3.8,0,29,0,7.8,77,108,31,0,0,62,4.28,57.1
195611,1956,11,154,FALSE,FALSE,FALSE,FALSE,FALSE,47,6.4,29,6.8,35.8,0.87,0,6.9,0,26,0,7.5,62,90,28,0,0,49,3.59,45.1
195612,1956,12,150,FALSE,FALSE,FALSE,FALSE,FALSE,50,5.8,27,6.7,33.7,1.1,0,5.9,0,29,0,7.6,58,96,38,0,0,45,3.51,43
19562,1956,2,162,FALSE,FALSE,FALSE,FALSE,FALSE,35,4.9,28,4.9,32.9,1.1,0,3.7,0,31,0,7.5,35,69,34,0,0,40,3.79,37.9
19563,1956,3,161,FALSE,FALSE,FALSE,FALSE,FALSE,32,5.5,25,4.1,29.1,1.3,0,1.8,0,28,0,7.2,38,74,36,0,0,45,4.1,40.4
19564,1956,4,157,FALSE,FALSE,FALSE,FALSE,FALSE,32,6.2,26,4.3,30.3,1.2,0,2.6,0,29,0,7.5,44,76,32,0,0,54,2.66,50.3
19565,1956,5,169,FALSE,FALSE,FALSE,FALSE,FALSE,35,4.6,28,5.8,33.8,0.8,0,4.1,0,22,0,7.7,58,88,30,0,0,67,3,60.9
19566,1956,6,167,FALSE,FALSE,FALSE,FALSE,FALSE,34,8.4,24,5.4,29.4,0.95,0,4.1,0,25,0,7.6,56,86,30,0,0,76,3.6,70.8
19567,1956,7,158,FALSE,FALSE,FALSE,FALSE,FALSE,46,7.4,28,7.2,35.2,0.72,0,3.3,0,24,0,7.4,57,84,27,0,0,78,6.69,73.9
19568,1956,8,162,FALSE,FALSE,FALSE,FALSE,FALSE,47,7.2,28,6.4,34.4,0.53,0,5.3,0,28,0,7.8,69,96,30,0,0,78,3.09,72.8
